id,p_id,week,mins,start,pos,n_goal,p_goal,p_miss,sht_on,sht_off,sht_post,fld,fld_p,off,ast,key,own,ylw,ylw2,red,fl,fl_p,tck,intr,head,blk,clr,n_con,p_con,o_con,p_sav,c_sav,pn_sav
188,56331,1,78,TRUE,AML,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0
189,56316,1,90,TRUE,FW,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3,5,0,2,0,0,0,0,0,0
190,56301,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0
191,56286,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0
192,56271,1,90,TRUE,AMR,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
193,56256,1,90,TRUE,DC,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,3,8,0,7,0,0,0,0,0,0
194,56241,1,49,FALSE,Sub,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,0,2,4,2,1,0,0,0,0,0,0,0
195,56226,1,71,TRUE,AML,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
196,56211,1,90,TRUE,DMC,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0
197,56196,1,18,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,56181,1,82,TRUE,FW,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0
199,56166,1,60,FALSE,Sub,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,5,0,1,0,0,0,0,0,0
200,56151,1,90,TRUE,DR,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
201,56136,1,90,TRUE,MC,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,2,0,4,3,1,0,2,0,0,0,0,0,0
202,56121,1,90,TRUE,AMC,0,0,0,2,1,0,3,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
203,56106,1,30,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0
204,56091,1,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,56031,1,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,56016,1,90,TRUE,AMR,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
207,56001,1,80,TRUE,DMC,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,55986,1,90,TRUE,DL,0,0,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,2,3,1,4,0,0,0,0,0,0
209,55971,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0
210,55956,1,74,TRUE,FW,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
211,55941,1,45,TRUE,ML,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
212,55926,1,90,TRUE,DL,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
213,55911,1,90,TRUE,DC,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,1,1,6,0,0,0,0,0,0
214,55896,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,5,0,0,0,0,0,0
215,55881,1,90,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,4,0,0,0,0,0,0
216,55866,1,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,1,1,5,1,5,0,0,0,0,0,0
217,55851,1,41,TRUE,DMC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0
218,55836,1,14,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
219,55821,1,90,TRUE,DL,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,2,0,1,3,0,0,7,0,0,0,0,0,0
220,55806,1,54,TRUE,DMC,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,3,0,0,0,2,1,1,0,0,0,0,0,0
221,55791,1,54,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,2,0,1,0,0,0,0,0,0
222,55776,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,4,0
223,55761,1,90,TRUE,FW,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0
224,55746,1,90,TRUE,MC,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0
225,55731,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,5,0,0,0,0,0,0
226,55716,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,4,1,6,0,0,0,0,0,0
227,55701,1,22,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
228,55686,1,13,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
229,55671,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,3,0,0,0,0,0,0
230,55656,1,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,55641,1,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,55611,1,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,55581,1,74,TRUE,AML,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
234,55566,1,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
235,55551,1,27,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
236,55536,1,90,TRUE,GK,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
237,55521,1,90,TRUE,DR,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0
238,55506,1,90,TRUE,AMR,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,2,0,4,3,0,0,1,0,0,0,0,0,0
239,55491,1,90,TRUE,AMR,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0
240,55476,1,68,TRUE,DMC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0
241,55461,1,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,0,3,0,0,0,0,0,0
242,55446,1,90,TRUE,MC,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
243,55431,1,90,TRUE,MC,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0
244,55416,1,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0
245,55401,1,90,TRUE,AMC,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0
246,55386,1,79,TRUE,FW,0,1,0,2,1,0,3,1,4,0,1,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0
247,55371,1,90,TRUE,AMR,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
248,55356,1,84,TRUE,AMR,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
249,55341,1,90,TRUE,AML,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
250,55326,1,76,TRUE,DMC,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,55311,1,90,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,0,0,0,0,0,0,0,0
252,55296,1,90,TRUE,DL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,5,1,0,2,0,0,0,0,0,0
253,55281,1,90,TRUE,MC,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,4,4,0,0,2,0,0,0,0,0,0
254,55266,1,72,TRUE,MR,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
255,55251,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,6,0,0,0,0,0,0
256,55236,1,36,FALSE,Sub,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
257,55221,1,77,TRUE,ML,1,1,0,3,2,1,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
258,55206,1,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0
259,55191,1,11,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,55176,1,27,FALSE,Sub,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
261,55161,1,84,TRUE,MC,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
262,55146,1,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
263,55131,1,77,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0
264,55116,1,90,TRUE,DR,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,8,5,1,1,4,0,0,0,0,0,0
265,55101,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,7,0,0,0,0,0,0
266,55086,1,90,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,2,1,1,0,3,0,0,0,0,0,0
267,55071,1,90,TRUE,MC,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,2,0,0,0,0,0,0
268,55056,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,4,0,0,0,0,0,0
269,55041,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0
270,55026,1,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,2,1,1,4,0,0,0,0,0,0
271,55011,1,90,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0
272,54996,1,45,TRUE,DL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,1,1,1,0,0,0,0,0,0
273,54981,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
274,54966,1,90,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,3,5,0,1,1,0,0,0,0,0,0
275,54951,1,90,TRUE,AMC,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,0
276,54936,1,90,TRUE,DC,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,4,1,0,10,0,0,0,0,0,0
277,54921,1,81,TRUE,AMC,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
278,54906,1,90,TRUE,DC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0
279,54891,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,3,0,6,0,0,0,0,0,0
280,54876,1,90,TRUE,FW,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,2,0,1,0,4,0,2,0,0,0,0,0,0
281,54861,1,90,TRUE,DL,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,6,1,4,0,0,0,0,0,0
282,54846,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0
283,54831,1,90,TRUE,AMC,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
284,54816,1,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,1,2,1,3,0,0,0,0,0,0
285,54801,1,90,TRUE,DL,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,6,0,0,0,0,0,0
286,54786,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,1,0
287,54771,1,90,TRUE,MC,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,3,0,1,1,2,0,2,0,0,0,0,0,0
288,54756,1,90,TRUE,ML,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
289,54741,1,36,FALSE,Sub,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
290,54726,1,90,TRUE,MR,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0
291,54711,1,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,0,8,0,0,0,0,0,0
292,54696,1,90,TRUE,DL,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0
293,54681,1,8,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
294,54666,1,82,TRUE,FW,1,0,0,3,2,0,2,0,0,0,1,0,1,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0
295,54651,1,90,TRUE,MR,1,0,0,1,1,0,3,0,0,2,4,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
296,54636,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,2,0,4,0,0,0,0,0,0
297,54621,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
298,54606,1,16,FALSE,Sub,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
299,54591,1,90,TRUE,FW,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0
300,54576,1,90,TRUE,MC,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,5,0,0,5,0,0,0,0,0,0
301,54561,1,90,TRUE,MR,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0
302,54546,1,90,TRUE,DR,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,5,3,1,0,5,0,0,0,0,0,0
303,54531,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,0,14,0,0,0,0,0,0
304,54516,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,2,0,0,2,1,0
305,54501,1,89,TRUE,FW,0,0,0,1,1,0,2,0,3,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
306,54486,1,90,TRUE,DMC,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,0,0,0,0,0
307,54471,1,90,TRUE,AMC,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
308,54456,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0
309,54441,1,31,FALSE,Sub,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0
310,54426,1,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
311,54411,1,90,TRUE,MR,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0
312,54396,1,90,TRUE,MC,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
313,54381,1,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0
314,54366,1,90,TRUE,FW,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
315,54351,1,90,TRUE,DC,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,6,1,0,7,0,0,0,0,0,0
316,54336,1,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,1,1,2,0,0,0,0,0,0
317,54321,1,90,TRUE,AMR,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0
318,61221,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,61161,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,61116,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,61056,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,60771,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,60756,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,60741,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,60666,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,60636,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,60606,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,60591,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,60576,2,45,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0
330,60561,2,60,TRUE,AMC,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
331,60546,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,60516,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,60501,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,60261,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,60231,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,60201,2,55,TRUE,AMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,60066,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,60051,2,45,TRUE,MC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
339,60036,2,28,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
340,60006,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,59991,2,81,TRUE,ML,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,0
342,59976,2,21,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
343,59961,2,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
344,59946,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,59901,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,59886,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,59856,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,59811,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,59796,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,59736,2,2,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,59721,2,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,2,2,5,0,0,0,0,0,0
352,59706,2,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,1,1,2,0,0,0,0,0,0
353,59691,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,59676,2,82,TRUE,AML,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
355,59661,2,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0,5,0,0,0,0,0,0
356,59646,2,90,TRUE,DL,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,3,1,6,0,0,0,0,0,0
357,59571,2,29,FALSE,Sub,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
358,59511,2,90,TRUE,DL,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0
359,59496,2,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0
360,59481,2,22,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,59451,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,59361,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,59301,2,45,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,59286,2,25,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,59271,2,52,TRUE,DMC,0,0,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0
366,59256,2,90,TRUE,DL,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,2,2,0,3,0,0,0,0,0,0
367,59241,2,90,TRUE,FW,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
368,59226,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,59211,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,59181,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,59151,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,59121,2,31,FALSE,Sub,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
373,59106,2,18,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,59091,2,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
375,59076,2,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
